"row","country","year","poldis","ecdis"
"4533","ETHIOPIA",1970,-99,-99
"4534","ETHIOPIA",1975,-99,-99
"4535","ETHIOPIA",1980,3,1
"4536","ETHIOPIA",1985,-99,-99
"4537","ETHIOPIA",1986,-99,-99
"4538","ETHIOPIA",1987,-99,-99
"4539","ETHIOPIA",1988,-99,-99
"4540","ETHIOPIA",1989,-99,-99
"4541","ETHIOPIA",1990,3,1
"4542","ETHIOPIA",1990,1,0
"4543","ETHIOPIA",1991,1,1
"4544","ETHIOPIA",1992,1,1
"4545","ETHIOPIA",1993,1,1
"4546","ETHIOPIA",1994,1,1
"4547","ETHIOPIA",1995,1,1
"4548","ETHIOPIA",1996,1,1
"4549","ETHIOPIA",1997,1,1
"4550","ETHIOPIA",1998,1,1
"4551","ETHIOPIA",1999,1,1
"4552","ETHIOPIA",2000,1,1
"4553","ETHIOPIA",2001,1,1
"4554","ETHIOPIA",2002,1,1
"4555","ETHIOPIA",2003,1,1
"4556","ETHIOPIA",1945,-99,-99
"4557","ETHIOPIA",1950,-99,-99
"4558","ETHIOPIA",1955,-99,-99
"4559","ETHIOPIA",1960,-99,-99
"4560","ETHIOPIA",1965,-99,-99
"4561","ETHIOPIA",1970,-99,-99
"4562","ETHIOPIA",1975,-99,-99
"4563","ETHIOPIA",1980,4,0
"4564","ETHIOPIA",1985,-99,-99
"4565","ETHIOPIA",1986,-99,-99
"4566","ETHIOPIA",1987,-99,-99
"4567","ETHIOPIA",1988,-99,-99
"4568","ETHIOPIA",1989,-99,-99
"4569","ETHIOPIA",1990,4,0
"4570","ETHIOPIA",1991,0,0
"4571","ETHIOPIA",1992,0,0
"4572","ETHIOPIA",1993,-99,-99
"4573","ETHIOPIA",1994,-99,-99
"4574","ETHIOPIA",1995,-99,-99
"4575","ETHIOPIA",1996,-99,-99
"4576","ETHIOPIA",1997,-99,-99
"4577","ETHIOPIA",1998,-99,-99
"4578","ETHIOPIA",1999,-99,-99
"4579","ETHIOPIA",2000,-99,-99
"4580","ETHIOPIA",2001,-99,-99
"4581","ETHIOPIA",2002,-99,-99
"4582","ETHIOPIA",2003,-99,-99
"4583","ETHIOPIA",1945,-99,-99
"4584","ETHIOPIA",1950,-99,-99
"4585","ETHIOPIA",1955,-99,-99
"4586","ETHIOPIA",1960,-99,-99
"4587","ETHIOPIA",1965,-99,-99
"4588","ETHIOPIA",1970,-99,-99
"4589","ETHIOPIA",1975,-99,-99
"4590","ETHIOPIA",1980,4,3
"4591","ETHIOPIA",1985,-99,-99
"4592","ETHIOPIA",1986,-99,-99
"4593","ETHIOPIA",1987,-99,-99
"4594","ETHIOPIA",1988,-99,-99
"4595","ETHIOPIA",1989,-99,-99
"4596","ETHIOPIA",1990,-99,-99
"4597","ETHIOPIA",1991,-99,-99
"4598","ETHIOPIA",1992,-99,-99
"4599","ETHIOPIA",1993,-99,-99
"4600","ETHIOPIA",1994,-99,-99
"4601","ETHIOPIA",1995,-99,-99
"4602","ETHIOPIA",1996,-99,-99
"4603","ETHIOPIA",1997,-99,-99
"4604","ETHIOPIA",1998,-99,-99
"4605","ETHIOPIA",1999,-99,-99
"4606","ETHIOPIA",2000,-99,-99
"4607","ETHIOPIA",2001,-99,-99
"4608","ETHIOPIA",2002,-99,-99
"4609","ETHIOPIA",2003,-99,-99
"4610","ETHIOPIA",1945,-99,-99
"4611","ETHIOPIA",1950,-99,-99
"4612","ETHIOPIA",1955,-99,-99
"4613","ETHIOPIA",1960,-99,-99
"4614","ETHIOPIA",1965,-99,-99
"4615","ETHIOPIA",1970,-99,-99
"4616","ETHIOPIA",1975,-99,-99
"4617","ETHIOPIA",1980,1,0
"4618","ETHIOPIA",1985,-99,-99
"4619","ETHIOPIA",1986,-99,-99
"4620","ETHIOPIA",1987,-99,-99
"4621","ETHIOPIA",1988,-99,-99
"4622","ETHIOPIA",1989,-99,-99
"4623","ETHIOPIA",1991,1,0
"4624","ETHIOPIA",1992,1,0
"4625","ETHIOPIA",1993,1,0
"4626","ETHIOPIA",1994,1,0
"4627","ETHIOPIA",1995,1,0
"4628","ETHIOPIA",1996,1,0
"4629","ETHIOPIA",1997,1,0
"4630","ETHIOPIA",1998,1,0
"4631","ETHIOPIA",1999,1,0
"4632","ETHIOPIA",2000,1,0
"4633","ETHIOPIA",2001,1,0
"4634","ETHIOPIA",2002,1,0
"4635","ETHIOPIA",2003,1,0
"4636","ETHIOPIA",1945,-99,-99
"4637","ETHIOPIA",1950,-99,-99
"4638","ETHIOPIA",1955,-99,-99
"4639","ETHIOPIA",1960,-99,-99
"4640","ETHIOPIA",1965,-99,-99
"4641","ETHIOPIA",1970,-99,-99
"4642","ETHIOPIA",1975,-99,-99
"4643","ETHIOPIA",1980,3,0
"4644","ETHIOPIA",1985,-99,-99
"4645","ETHIOPIA",1986,-99,-99
"4646","ETHIOPIA",1987,-99,-99
"4647","ETHIOPIA",1988,-99,-99
"4648","ETHIOPIA",1989,-99,-99
"4649","ETHIOPIA",1990,3,2
"4650","ETHIOPIA",1991,1,2
"4651","ETHIOPIA",1992,0,2
"4652","ETHIOPIA",1993,0,2
"4653","ETHIOPIA",1994,1,2
"4654","ETHIOPIA",1995,1,2
"4655","ETHIOPIA",1996,1,2
"4656","ETHIOPIA",1997,1,2
"4657","ETHIOPIA",1998,1,2
"4658","ETHIOPIA",1999,1,2
"4659","ETHIOPIA",2000,1,2
"4660","ETHIOPIA",2001,1,2
"4661","ETHIOPIA",2002,1,2
"4662","ETHIOPIA",2003,1,2
"4663","ETHIOPIA",1945,-99,-99
"4664","ETHIOPIA",1950,-99,-99
"4665","ETHIOPIA",1955,-99,-99
"4666","ETHIOPIA",1960,-99,-99
"4667","ETHIOPIA",1965,-99,-99
"4668","ETHIOPIA",1970,-99,-99
"4669","ETHIOPIA",1975,-99,-99
"4670","ETHIOPIA",1980,4,0
"4671","ETHIOPIA",1985,-99,-99
"4672","ETHIOPIA",1986,-99,-99
"4673","ETHIOPIA",1987,-99,-99
"4674","ETHIOPIA",1988,-99,-99
"4675","ETHIOPIA",1989,-99,-99
"4676","ETHIOPIA",1990,4,0
"4677","ETHIOPIA",1991,0,0
"4678","ETHIOPIA",1992,0,0
"4679","ETHIOPIA",1993,0,0
"4680","ETHIOPIA",1994,0,0
"4681","ETHIOPIA",1995,0,0
"4682","ETHIOPIA",1996,0,0
"4683","ETHIOPIA",1997,0,0
"4684","ETHIOPIA",1998,0,0
"4685","ETHIOPIA",1999,0,0
"4686","ETHIOPIA",2000,0,0
"4687","ETHIOPIA",2001,0,0
"4688","ETHIOPIA",2002,0,0
"4689","ETHIOPIA",2003,0,0
"4690","ETHIOPIA",1945,-99,-99
"4691","ETHIOPIA",1950,-99,-99
"4692","ETHIOPIA",1955,-99,-99
"4693","ETHIOPIA",1960,-99,-99
"4694","ETHIOPIA",1965,-99,-99
"4695","ETHIOPIA",1970,-99,-99
"4696","ETHIOPIA",1975,-99,-99
"4697","ETHIOPIA",1980,0,0
"4698","ETHIOPIA",1985,-99,-99
"4699","ETHIOPIA",1986,-99,-99
"4700","ETHIOPIA",1987,-99,-99
"4701","ETHIOPIA",1988,-99,-99
"4702","ETHIOPIA",1989,-99,-99
"4703","ETHIOPIA",1990,0,0
"4704","ETHIOPIA",1991,0,0
"4705","ETHIOPIA",1992,0,0
"4706","ETHIOPIA",1993,0,0
"4707","ETHIOPIA",1994,0,0
"4708","ETHIOPIA",1995,0,0
"4709","ETHIOPIA",1996,0,0
"4710","ETHIOPIA",1997,0,0
"4711","ETHIOPIA",1998,0,0
"4712","ETHIOPIA",1999,0,0
"4713","ETHIOPIA",2000,0,0
"4714","ETHIOPIA",2001,0,0
"4715","ETHIOPIA",2002,0,0
"4716","ETHIOPIA",2003,0,0
"4717","ERITREA",1993,1,3
"4718","ERITREA",1994,1,3
"4719","ERITREA",1995,1,3
"4720","ERITREA",1996,1,3
"4721","ERITREA",1997,1,3
"4722","ERITREA",1998,1,3
"4723","ERITREA",1999,1,3
"4724","ERITREA",2000,1,3
"4725","ERITREA",2001,1,0
"4726","ERITREA",2002,1,0
"4727","ERITREA",2003,1,0
"4728","ANGOLA",1975,-99,-99
"4729","ANGOLA",1980,3,2
"4730","ANGOLA",1985,-99,-99
"4731","ANGOLA",1986,-99,-99
"4732","ANGOLA",1987,-99,-99
"4733","ANGOLA",1988,-99,-99
"4734","ANGOLA",1989,-99,-99
"4735","ANGOLA",1990,3,2
"4736","ANGOLA",1991,3,2
"4737","ANGOLA",1992,3,2
"4738","ANGOLA",1993,3,2
"4739","ANGOLA",1994,3,2
"4740","ANGOLA",1995,3,2
"4741","ANGOLA",1996,3,2
"4742","ANGOLA",1997,3,2
"4743","ANGOLA",1998,3,2
"4744","ANGOLA",1999,3,2
"4745","ANGOLA",2000,3,2
"4746","ANGOLA",2001,3,2
"4747","ANGOLA",2002,3,2
"4748","ANGOLA",2003,3,2
"4749","ANGOLA",1975,-99,-99
"4750","ANGOLA",1980,4,2
"4751","ANGOLA",1985,-99,-99
"4752","ANGOLA",1986,-99,-99
"4753","ANGOLA",1987,-99,-99
"4754","ANGOLA",1988,-99,-99
"4755","ANGOLA",1989,-99,-99
"4756","ANGOLA",1990,4,2
"4757","ANGOLA",1991,1,2
"4758","ANGOLA",1992,4,2
"4759","ANGOLA",1993,4,2
"4760","ANGOLA",1994,4,2
"4761","ANGOLA",1995,1,2
"4762","ANGOLA",1996,1,2
"4763","ANGOLA",1997,1,2
"4764","ANGOLA",1998,4,2
"4765","ANGOLA",1999,4,2
"4766","ANGOLA",2000,4,2
"4767","ANGOLA",2001,4,2
"4768","ANGOLA",2002,2,2
"4769","ANGOLA",2003,1,2
"4770","ANGOLA",1975,-99,-99
"4771","ANGOLA",1980,3,3
"4772","ANGOLA",1985,-99,-99
"4773","ANGOLA",1986,-99,-99
"4774","ANGOLA",1987,-99,-99
"4775","ANGOLA",1988,-99,-99
"4776","ANGOLA",1989,-99,-99
"4777","ANGOLA",1990,3,3
"4778","ANGOLA",1991,4,3
"4779","ANGOLA",1992,4,3
"4780","ANGOLA",1993,4,3
"4781","ANGOLA",1994,4,3
"4782","ANGOLA",1995,4,3
"4783","ANGOLA",1996,4,3
"4784","ANGOLA",1997,4,3
"4785","ANGOLA",1998,4,3
"4786","ANGOLA",1999,4,3
"4787","ANGOLA",2000,4,3
"4788","ANGOLA",2001,4,3
"4789","ANGOLA",2002,4,3
"4790","ANGOLA",2003,4,3
"4791","ZAMBIA",1965,-99,-99
"4792","ZAMBIA",1970,-99,-99
"4793","ZAMBIA",1975,-99,-99
"4794","ZAMBIA",1980,0,0
"4795","ZAMBIA",1985,-99,-99
"4796","ZAMBIA",1986,-99,-99
"4797","ZAMBIA",1987,-99,-99
"4798","ZAMBIA",1988,-99,-99
"4799","ZAMBIA",1989,-99,-99
"4800","ZAMBIA",1990,0,0
"4801","ZAMBIA",1991,0,0
"4802","ZAMBIA",1992,0,0
"4803","ZAMBIA",1993,0,0
"4804","ZAMBIA",1994,0,0
"4805","ZAMBIA",1995,0,0
"4806","ZAMBIA",1996,0,0
"4807","ZAMBIA",1997,0,0
"4808","ZAMBIA",1998,0,0
"4809","ZAMBIA",1999,0,0
"4810","ZAMBIA",2000,0,0
"4811","ZAMBIA",2001,0,0
"4812","ZAMBIA",2002,0,0
"4813","ZAMBIA",2003,0,0
"4814","ZAMBIA",1965,-99,-99
"4815","ZAMBIA",1970,-99,-99
"4816","ZAMBIA",1975,-99,-99
"4817","ZAMBIA",1980,0,0
"4818","ZAMBIA",1985,-99,-99
"4819","ZAMBIA",1986,-99,-99
"4820","ZAMBIA",1987,-99,-99
"4821","ZAMBIA",1988,-99,-99
"4822","ZAMBIA",1989,-99,-99
"4823","ZAMBIA",1990,0,0
"4824","ZAMBIA",1991,0,0
"4825","ZAMBIA",1992,0,0
"4826","ZAMBIA",1993,0,0
"4827","ZAMBIA",1994,0,0
"4828","ZAMBIA",1995,0,0
"4829","ZAMBIA",1996,0,0
"4830","ZAMBIA",1997,0,0
"4831","ZAMBIA",1998,0,0
"4832","ZAMBIA",1999,0,0
"4833","ZAMBIA",2000,0,0
"4834","ZAMBIA",2001,0,0
"4835","ZAMBIA",2002,0,0
"4836","ZAMBIA",2003,0,0
"4837","ZAMBIA",1965,-99,-99
"4838","ZAMBIA",1970,-99,-99
"4839","ZAMBIA",1975,-99,-99
"4840","ZAMBIA",1980,0,0
"4841","ZAMBIA",1985,-99,-99
"4842","ZAMBIA",1986,-99,-99
"4843","ZAMBIA",1987,-99,-99
"4844","ZAMBIA",1988,-99,-99
"4845","ZAMBIA",1989,-99,-99
"4846","ZAMBIA",1990,0,0
"4847","ZAMBIA",1991,0,0
"4848","ZAMBIA",1992,0,0
"4849","ZAMBIA",1993,0,0
"4850","ZAMBIA",1994,0,0
"4851","ZAMBIA",1995,0,0
"4852","ZAMBIA",1996,0,0
"4853","ZAMBIA",1997,0,0
"4854","ZAMBIA",1998,0,0
"4855","ZAMBIA",1999,-99,-99
"4856","ZAMBIA",2000,-99,-99
"4857","ZAMBIA",2001,-99,-99
"4858","ZAMBIA",2002,-99,-99
"4859","ZAMBIA",2003,-99,-99
"4860","ZIMBABWE",1965,-99,-99
"4861","ZIMBABWE",1970,-99,-99
"4862","ZIMBABWE",1975,-99,-99
"4863","ZIMBABWE",1980,0,4
"4864","ZIMBABWE",1985,-99,-99
"4865","ZIMBABWE",1986,-99,-99
"4866","ZIMBABWE",1987,-99,-99
"4867","ZIMBABWE",1988,-99,-99
"4868","ZIMBABWE",1989,-99,-99
"4869","ZIMBABWE",1990,0,4
"4870","ZIMBABWE",1991,0,4
"4871","ZIMBABWE",1992,0,4
"4872","ZIMBABWE",1993,0,4
"4873","ZIMBABWE",1994,0,4
"4874","ZIMBABWE",1995,0,4
"4875","ZIMBABWE",1996,0,4
"4876","ZIMBABWE",1997,0,4
"4877","ZIMBABWE",1998,0,4
"4878","ZIMBABWE",1999,0,4
"4879","ZIMBABWE",2000,0,4
"4880","ZIMBABWE",2001,4,4
"4881","ZIMBABWE",2002,4,4
"4882","ZIMBABWE",2003,4,4
"4883","ZIMBABWE",1965,-99,-99
"4884","ZIMBABWE",1970,-99,-99
"4885","ZIMBABWE",1975,-99,-99
"4886","ZIMBABWE",1980,4,2
"4887","ZIMBABWE",1985,-99,-99
"4888","ZIMBABWE",1986,-99,-99
"4889","ZIMBABWE",1987,-99,-99
"4890","ZIMBABWE",1988,-99,-99
"4891","ZIMBABWE",1989,-99,-99
"4892","ZIMBABWE",1990,2,1
"4893","ZIMBABWE",1991,2,1
"4894","ZIMBABWE",1992,2,1
"4895","ZIMBABWE",1993,2,1
"4896","ZIMBABWE",1994,2,1
"4897","ZIMBABWE",1995,2,1
"4898","ZIMBABWE",1996,2,1
"4899","ZIMBABWE",1997,2,1
"4900","ZIMBABWE",1998,2,1
"4901","ZIMBABWE",1999,2,1
"4902","ZIMBABWE",2000,2,1
"4903","ZIMBABWE",2001,2,1
"4904","ZIMBABWE",2002,2,1
"4905","ZIMBABWE",2003,2,1
"4906","SOUTH AFRICA",1940,-99,-99
"4907","SOUTH AFRICA",1945,-99,-99
"4908","SOUTH AFRICA",1950,-99,-99
"4909","SOUTH AFRICA",1955,-99,-99
"4910","SOUTH AFRICA",1960,-99,-99
"4911","SOUTH AFRICA",1965,-99,-99
"4912","SOUTH AFRICA",1970,-99,-99
"4913","SOUTH AFRICA",1975,-99,-99
"4914","SOUTH AFRICA",1980,3,4
"4915","SOUTH AFRICA",1985,-99,-99
"4916","SOUTH AFRICA",1986,-99,-99
"4917","SOUTH AFRICA",1987,-99,-99
"4918","SOUTH AFRICA",1988,-99,-99
"4919","SOUTH AFRICA",1989,-99,-99
"4920","SOUTH AFRICA",1990,3,4
"4921","SOUTH AFRICA",1991,2,2
"4922","SOUTH AFRICA",1992,2,2
"4923","SOUTH AFRICA",1993,2,2
"4924","SOUTH AFRICA",1994,0,1
"4925","SOUTH AFRICA",1995,0,1
"4926","SOUTH AFRICA",1996,0,0
"4927","SOUTH AFRICA",1997,0,0
"4928","SOUTH AFRICA",1998,0,0
"4929","SOUTH AFRICA",1999,0,1
"4930","SOUTH AFRICA",2000,0,1
"4931","SOUTH AFRICA",2001,0,1
"4932","SOUTH AFRICA",2002,0,1
"4933","SOUTH AFRICA",2003,0,1
"4934","SOUTH AFRICA",1940,-99,-99
"4935","SOUTH AFRICA",1945,-99,-99
"4936","SOUTH AFRICA",1950,-99,-99
"4937","SOUTH AFRICA",1955,-99,-99
"4938","SOUTH AFRICA",1960,-99,-99
"4939","SOUTH AFRICA",1965,-99,-99
"4940","SOUTH AFRICA",1970,-99,-99
"4941","SOUTH AFRICA",1975,-99,-99
"4942","SOUTH AFRICA",1980,4,4
"4943","SOUTH AFRICA",1985,-99,-99
"4944","SOUTH AFRICA",1986,-99,-99
"4945","SOUTH AFRICA",1987,-99,-99
"4946","SOUTH AFRICA",1988,-99,-99
"4947","SOUTH AFRICA",1989,-99,-99
"4948","SOUTH AFRICA",1990,-99,-99
"4949","SOUTH AFRICA",1991,-99,-99
"4950","SOUTH AFRICA",1992,-99,-99
"4951","SOUTH AFRICA",1993,-99,-99
"4952","SOUTH AFRICA",1994,-99,-99
"4953","SOUTH AFRICA",1995,-99,-99
"4954","SOUTH AFRICA",1996,-99,-99
"4955","SOUTH AFRICA",1997,-99,-99
"4956","SOUTH AFRICA",1998,-99,-99
"4957","SOUTH AFRICA",1999,-99,-99
"4958","SOUTH AFRICA",2000,-99,-99
"4959","SOUTH AFRICA",2001,-99,-99
"4960","SOUTH AFRICA",2002,-99,-99
"4961","SOUTH AFRICA",2003,-99,-99
"4962","SOUTH AFRICA",1940,-99,-99
"4963","SOUTH AFRICA",1945,-99,-99
"4964","SOUTH AFRICA",1950,-99,-99
"4965","SOUTH AFRICA",1955,-99,-99
"4966","SOUTH AFRICA",1960,-99,-99
"4967","SOUTH AFRICA",1965,-99,-99
"4968","SOUTH AFRICA",1970,-99,-99
"4969","SOUTH AFRICA",1975,-99,-99
"4970","SOUTH AFRICA",1980,3,4
"4971","SOUTH AFRICA",1985,-99,-99
"4972","SOUTH AFRICA",1986,-99,-99
"4973","SOUTH AFRICA",1987,-99,-99
"4974","SOUTH AFRICA",1988,-99,-99
"4975","SOUTH AFRICA",1989,-99,-99
"4976","SOUTH AFRICA",1990,3,4
"4977","SOUTH AFRICA",1991,2,2
"4978","SOUTH AFRICA",1992,2,2
"4979","SOUTH AFRICA",1993,2,2
"4980","SOUTH AFRICA",1994,0,0
"4981","SOUTH AFRICA",1995,0,0
"4982","SOUTH AFRICA",1996,0,0
"4983","SOUTH AFRICA",1997,0,0
"4984","SOUTH AFRICA",1998,0,0
"4985","SOUTH AFRICA",1999,0,1
"4986","SOUTH AFRICA",2000,0,1
"4987","SOUTH AFRICA",2001,0,1
"4988","SOUTH AFRICA",2002,0,1
"4989","SOUTH AFRICA",2003,0,1
"4990","SOUTH AFRICA",1940,-99,-99
"4991","SOUTH AFRICA",1945,-99,-99
"4992","SOUTH AFRICA",1950,-99,-99
"4993","SOUTH AFRICA",1955,-99,-99
"4994","SOUTH AFRICA",1960,-99,-99
"4995","SOUTH AFRICA",1965,-99,-99
"4996","SOUTH AFRICA",1970,-99,-99
"4997","SOUTH AFRICA",1975,-99,-99
"4998","SOUTH AFRICA",1980,0,0
"4999","SOUTH AFRICA",1985,-99,-99
"5000","SOUTH AFRICA",1986,-99,-99
"5001","SOUTH AFRICA",1987,-99,-99
"5002","SOUTH AFRICA",1988,-99,-99
"5003","SOUTH AFRICA",1989,-99,-99
"5004","SOUTH AFRICA",1990,0,0
"5005","SOUTH AFRICA",1991,0,0
"5006","SOUTH AFRICA",1992,0,0
"5007","SOUTH AFRICA",1993,0,0
"5008","SOUTH AFRICA",1994,0,0
"5009","SOUTH AFRICA",1995,0,0
"5010","SOUTH AFRICA",1996,0,0
"5011","SOUTH AFRICA",1997,0,0
"5012","SOUTH AFRICA",1998,0,0
"5013","SOUTH AFRICA",1999,0,0
"5014","SOUTH AFRICA",2000,0,0
"5015","SOUTH AFRICA",2001,0,0
"5016","SOUTH AFRICA",2002,0,0
"5017","SOUTH AFRICA",2003,0,0
"5018","SOUTH AFRICA",1940,-99,-99
"5019","SOUTH AFRICA",1945,-99,-99
"5020","SOUTH AFRICA",1950,-99,-99
"5021","SOUTH AFRICA",1955,-99,-99
"5022","SOUTH AFRICA",1960,-99,-99
"5023","SOUTH AFRICA",1965,-99,-99
"5024","SOUTH AFRICA",1970,-99,-99
"5025","SOUTH AFRICA",1975,-99,-99
"5026","SOUTH AFRICA",1980,4,4
"5027","SOUTH AFRICA",1985,-99,-99
"5028","SOUTH AFRICA",1986,-99,-99
"5029","SOUTH AFRICA",1987,-99,-99
"5030","SOUTH AFRICA",1988,-99,-99
"5031","SOUTH AFRICA",1989,-99,-99
"5032","SOUTH AFRICA",1990,3,3
"5033","SOUTH AFRICA",1991,2,2
"5034","SOUTH AFRICA",1992,2,2
"5035","SOUTH AFRICA",1993,2,2
"5036","SOUTH AFRICA",1994,0,1
"5037","SOUTH AFRICA",1995,0,1
"5038","SOUTH AFRICA",1996,0,1
"5039","SOUTH AFRICA",1997,0,1
"5040","SOUTH AFRICA",1998,0,1
"5041","SOUTH AFRICA",1999,0,1
"5042","SOUTH AFRICA",2000,0,1
"5043","SOUTH AFRICA",2001,0,1
"5044","SOUTH AFRICA",2002,0,1
"5045","SOUTH AFRICA",2003,0,1
"5046","SOUTH AFRICA",1940,-99,-99
"5047","SOUTH AFRICA",1945,-99,-99
"5048","SOUTH AFRICA",1950,-99,-99
"5049","SOUTH AFRICA",1955,-99,-99
"5050","SOUTH AFRICA",1960,-99,-99
"5051","SOUTH AFRICA",1965,-99,-99
"5052","SOUTH AFRICA",1970,-99,-99
"5053","SOUTH AFRICA",1975,-99,-99
"5054","SOUTH AFRICA",1980,4,4
"5055","SOUTH AFRICA",1985,-99,-99
"5056","SOUTH AFRICA",1986,-99,-99
"5057","SOUTH AFRICA",1987,-99,-99
"5058","SOUTH AFRICA",1988,-99,-99
"5059","SOUTH AFRICA",1989,-99,-99
"5060","SOUTH AFRICA",1990,3,4
"5061","SOUTH AFRICA",1991,3,2
"5062","SOUTH AFRICA",1992,3,2
"5063","SOUTH AFRICA",1993,3,2
"5064","SOUTH AFRICA",1994,2,2
"5065","SOUTH AFRICA",1995,2,2
"5066","SOUTH AFRICA",1996,2,2
"5067","SOUTH AFRICA",1997,2,2
"5068","SOUTH AFRICA",1998,2,2
"5069","SOUTH AFRICA",1999,2,2
"5070","SOUTH AFRICA",2000,2,2
"5071","SOUTH AFRICA",2001,2,1
"5072","SOUTH AFRICA",2002,2,1
"5073","SOUTH AFRICA",2003,2,1
"5074","NAMIBIA",1990,0,0
"5075","NAMIBIA",1991,0,0
"5076","NAMIBIA",1992,0,0
"5077","NAMIBIA",1993,0,0
"5078","NAMIBIA",1994,0,0
"5079","NAMIBIA",1995,0,0
"5080","NAMIBIA",1996,0,0
"5081","NAMIBIA",1997,0,0
"5082","NAMIBIA",1998,0,0
"5083","NAMIBIA",1999,0,0
"5084","NAMIBIA",2000,0,0
"5085","NAMIBIA",2001,0,0
"5086","NAMIBIA",2002,0,0
"5087","NAMIBIA",2003,0,0
"5088","NAMIBIA",1990,3,3
"5089","NAMIBIA",1991,3,3
"5090","NAMIBIA",1992,3,3
"5091","NAMIBIA",1993,3,3
"5092","NAMIBIA",1994,3,3
"5093","NAMIBIA",1995,3,3
"5094","NAMIBIA",1996,3,3
"5095","NAMIBIA",1997,3,4
"5096","NAMIBIA",1998,3,4
"5097","NAMIBIA",1999,3,3
"5098","NAMIBIA",2000,3,3
"5099","NAMIBIA",2001,3,3
"5100","NAMIBIA",2002,3,3
"5101","NAMIBIA",2003,3,3
"5102","NAMIBIA",1990,0,2
"5103","NAMIBIA",1991,0,2
"5104","NAMIBIA",1992,0,2
"5105","NAMIBIA",1993,0,2
"5106","NAMIBIA",1994,0,2
"5107","NAMIBIA",1995,0,2
"5108","NAMIBIA",1996,0,2
"5109","NAMIBIA",1997,0,2
"5110","NAMIBIA",1998,0,2
"5111","NAMIBIA",1999,0,2
"5112","NAMIBIA",2000,0,2
"5113","NAMIBIA",2001,0,2
"5114","NAMIBIA",2002,0,2
"5115","NAMIBIA",2003,0,2
"5116","NAMIBIA",1990,3,0
"5117","NAMIBIA",1991,3,0
"5118","NAMIBIA",1992,3,0
"5119","NAMIBIA",1993,3,0
"5120","NAMIBIA",1994,0,0
"5121","NAMIBIA",1995,0,0
"5122","NAMIBIA",1996,0,0
"5123","NAMIBIA",1997,0,0
"5124","NAMIBIA",1998,0,2
"5125","NAMIBIA",1999,0,2
"5126","NAMIBIA",2000,0,2
"5127","NAMIBIA",2001,0,2
"5128","NAMIBIA",2002,0,2
"5129","NAMIBIA",2003,0,2
"5130","BOTSWANA",1970,-99,-99
"5131","BOTSWANA",1975,-99,-99
"5132","BOTSWANA",1980,3,3
"5133","BOTSWANA",1985,-99,-99
"5134","BOTSWANA",1986,-99,-99
"5135","BOTSWANA",1987,-99,-99
"5136","BOTSWANA",1988,-99,-99
"5137","BOTSWANA",1989,-99,-99
"5138","BOTSWANA",1990,3,3
"5139","BOTSWANA",1991,3,3
"5140","BOTSWANA",1992,3,3
"5141","BOTSWANA",1993,3,3
"5142","BOTSWANA",1994,3,3
"5143","BOTSWANA",1995,3,3
"5144","BOTSWANA",1996,3,3
"5145","BOTSWANA",1997,3,3
"5146","BOTSWANA",1998,3,3
"5147","BOTSWANA",1999,3,3
"5148","BOTSWANA",2000,3,3
"5149","BOTSWANA",2001,3,3
"5150","BOTSWANA",2002,3,3
"5151","BOTSWANA",2003,3,3
"5152","MADAGASCAR",1960,-99,-99
"5153","MADAGASCAR",1965,-99,-99
"5154","MADAGASCAR",1970,-99,-99
"5155","MADAGASCAR",1975,-99,-99
"5156","MADAGASCAR",1980,3,0
"5157","MADAGASCAR",1985,-99,-99
"5158","MADAGASCAR",1986,-99,-99
"5159","MADAGASCAR",1987,-99,-99
"5160","MADAGASCAR",1988,-99,-99
"5161","MADAGASCAR",1989,-99,-99
"5162","MADAGASCAR",1990,3,0
"5163","MADAGASCAR",1991,3,0
"5164","MADAGASCAR",1992,3,0
"5165","MADAGASCAR",1993,0,0
"5166","MADAGASCAR",1994,0,0
"5167","MADAGASCAR",1995,0,0
"5168","MADAGASCAR",1996,0,0
"5169","MADAGASCAR",1997,0,0
"5170","MADAGASCAR",1998,0,0
"5171","MADAGASCAR",1999,0,0
"5172","MADAGASCAR",2000,0,0
"5173","MADAGASCAR",2001,0,0
"5174","MADAGASCAR",2002,0,0
"5175","MADAGASCAR",2003,0,0
"5176","MOROCCO",1960,-99,-99
"5177","MOROCCO",1965,-99,-99
"5178","MOROCCO",1970,-99,-99
"5179","MOROCCO",1975,-99,-99
"5180","MOROCCO",1980,0,2
"5181","MOROCCO",1985,-99,-99
"5182","MOROCCO",1986,-99,-99
"5183","MOROCCO",1987,-99,-99
"5184","MOROCCO",1988,-99,-99
"5185","MOROCCO",1989,-99,-99
"5186","MOROCCO",1990,0,1
"5187","MOROCCO",1991,0,1
"5188","MOROCCO",1992,0,1
"5189","MOROCCO",1993,0,1
"5190","MOROCCO",1994,0,1
"5191","MOROCCO",1995,0,2
"5192","MOROCCO",1996,0,2
"5193","MOROCCO",1997,0,2
"5194","MOROCCO",1998,0,2
"5195","MOROCCO",1999,0,2
"5196","MOROCCO",2000,0,2
"5197","MOROCCO",2001,0,2
"5198","MOROCCO",2002,0,2
"5199","MOROCCO",2003,0,2
"5200","MOROCCO",1960,-99,-99
"5201","MOROCCO",1965,-99,-99
"5202","MOROCCO",1970,-99,-99
"5203","MOROCCO",1975,-99,-99
