"numcode","VMAR_Group","ccode","country","VMAR_Region","year","GPOP","CPOP","GPRO","LANG","CUSTOM","BELIEF","RELIGS1","RACE","GROUPCON","GC119","GC2","GC6B","GC7","GC10","GC11","AUTLOST","YEARWT","MAGN","PRSTAT","AUTONEND","TRANSYR","SEPX","SEPKIN","EMIG","DISPLACE","POLDIS","ECDIS","CULPO1","CULPO2","GOJPA","AUTON2","AUTGAIN","AUTPRO","LEGISREP","EXECREP","GUARREP","POLGR","ECGR","CULGR","KINSUP","KINMATSUP","KINPOLSUP","KINMILSUP","STASUP","STAMATSUP","STAPOLSUP","STAMILSUP","NSASUP","NSAMATSUP","NSAPOLSUP","NSAMILSUP","INTRACON","FACTCC1","FACTSEV1","FACTCC2","FACTSEV2","FACTCC3","FACTSEV3","INTERCON","CCGROUP1","CCGROUPSEV1","CCGROUP2","CCGROUPSEV2","CCGROUP3","CCGROUPSEV3","PROT","REB","REPGENCIV","REPNVIOL","REPVIOL"
35501,"Turks",355,"Bulgaria","Post-communist States",2006,833069,7385367,0.1128,1,1,2,5,0,2,2,0,0,0,1,3,1,4,3,2,"1908","1990",0,1,0,0,0,2,2,0,2,0,-99,0,1,1,0,-99,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"-99",1,"",0,"",0,0,0,0,0,0
35502,"Roma",355,"Bulgaria","Post-communist States",2004,399204,7517973,0.0531,1,1,0,2,1,0,4,0,0,0,1,1,0,1,1,0,"-99","1908",0,0,0,0,3,1,0,0,2,0,-99,0,1,-99,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"",0,"","0","","0",1,"Skinheads",1,"",0,"",0,0,0,4,0,0
35502,"Roma",355,"Bulgaria","Post-communist States",2005,395614,7450349,0.0531,1,1,0,2,1,0,4,0,0,0,1,1,0,1,1,0,"-99","1908",0,0,0,1,1,1,0,0,2,0,-99,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"",0,"","0","","0",1,"Bulgarians",1,"Nationalists",1,"",0,0,0,4,0,0
35502,"Roma",355,"Bulgaria","Post-communist States",2006,392163,7385367,0.0531,1,1,0,2,1,0,4,0,0,0,1,1,0,1,1,0,"-99","1908",0,0,0,0,1,1,0,0,2,0,-99,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Inter-clan violence",1,"","0","","0",0,"",0,"",0,"",0,0,0,4,0,2
35901,"Gagauz",359,"Moldova","Post-communist States",2004,152160,4347420,0.035,1,0,0,2,2,3,2,1,3,3,3,1,0,1,1,0,"-99","1991",3,0,0,0,0,0,0,0,2,1,1994,86,1,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"0",0,"","0","","0",0,"",0,"",0,"",0,1,0,0,0,0
35901,"Gagauz",359,"Moldova","Post-communist States",2005,151906,4340177,0.035,1,0,0,2,2,3,2,1,3,3,3,1,0,1,1,0,"-99","1991",3,0,0,0,0,0,0,0,2,1,1994,86,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-99",2,"","0","","0",0,"",0,"",0,"",0,1,0,0,0,0
35901,"Gagauz",359,"Moldova","Post-communist States",2006,151690,4334010,0.035,1,0,0,2,2,3,2,1,3,3,3,1,0,1,1,0,"-99","1991",3,0,0,0,0,0,0,0,2,1,1994,86,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"0",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
35902,"Slavs",359,"Moldova","Post-communist States",2004,901220,4347420,0.2073,2,0,0,2,0,1,5,1,1,1,2,3,0,1,1,0,"-99","1991",3,1,0,0,0,0,0,0,3,1,1990,38,1,1,0,4,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,"",0,"","0","","0",1,"Moldovans",2,"",0,"",0,2,0,0,0,0
35902,"Slavs",359,"Moldova","Post-communist States",2005,899719,4340177,0.2073,2,0,0,2,0,1,5,1,1,1,2,3,0,1,1,0,"-99","1991",3,1,0,0,0,0,0,0,3,1,1990,38,1,1,0,4,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,0,0,0
35902,"Slavs",359,"Moldova","Post-communist States",2006,898440,4334010,0.2073,2,0,0,2,0,1,5,1,1,1,2,3,0,1,1,0,"-99","1991",3,1,0,0,0,0,0,0,3,1,1990,38,1,1,0,4,1,2,1,0,1,0,1,1,1,1,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,0,3,0
36002,"Magyars (Hungarians)",360,"Romania","Post-communist States",2004,1475466,22355551,0.066,1,0,1,3,0,3,3,1,1,1,1,3,0.5,4,1,2,"-99","1920",3,1,1,0,0,0,1,2,2,0,-99,0,1,1,1,3,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,"",0,"","0","","0",1,"Romanians",2,"",0,"",0,1,0,0,0,0
36002,"Magyars (Hungarians)",360,"Romania","Post-communist States",2005,1473778,22329977,0.066,1,0,1,3,0,3,3,1,1,1,1,3,0.5,4,1,2,"-99","1920",3,1,1,0,0,0,1,2,2,0,-99,0,1,1,1,3,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,0,0
36002,"Magyars (Hungarians)",360,"Romania","Post-communist States",2006,1472034,22303552,0.066,1,0,1,3,0,3,3,1,1,1,1,3,0.5,4,1,2,"-99","1920",3,1,1,0,0,0,1,2,2,0,-99,0,1,1,1,3,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,"",0,"","0","","0",1,"Romanians",2,"",0,"",0,3,0,0,0,0
36003,"Roma",360,"Romania","Post-communist States",2004,1721377,22355551,0.077,1,1,0,2,1,0,3,0,0,0,1,1,0,5,1,0,"-99","1878",0,0,1,1,3,3,0,2,2,0,-99,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,-99,1,0,0,"",0,"","0","","0",1,"Romanians",3,"",0,"",0,3,0,5,-99,0
36003,"Roma",360,"Romania","Post-communist States",2005,1719408,22329977,0.077,1,1,0,2,1,0,3,0,0,0,1,1,0,5,1,0,"-99","1878",0,0,1,1,3,3,0,2,2,0,-99,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,"",0,"","0","","0",1,"Romanians",1,"",0,"",0,0,0,4,2,0
36003,"Roma",360,"Romania","Post-communist States",2006,1717374,22303552,0.077,1,1,0,2,1,0,3,0,0,0,1,1,0,5,1,0,"-99","1878",0,0,1,1,3,3,0,2,2,0,-99,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,"",0,"","0","","0",1,"Romanians",1,"",0,"",0,3,0,4,2,0
36504,"Chechens",365,"Russia","Post-communist States",2004,1377671,143507430,0.0096,1,0,2,5,1,3,2,1,3,3,1,1,4,1,2,3,"1999","1859",3,0,3,2,4,4,1,0,4,1,1956,92,-99,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"",0,"","0","","0",1,"Russian",2,"",0,"",0,3,5,5,0,5
36504,"Chechens",365,"Russia","Post-communist States",2005,1370646,142775578,0.0096,1,0,2,5,1,3,2,1,3,3,1,1,4,1,2,3,"1999","1859",3,0,2,1,4,4,1,0,4,1,1956,92,-99,0,0,4,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"",0,"","0","","0",1,"Russian",1,"Avar",1,"",0,4,5,5,0,5
36504,"Chechens",365,"Russia","Post-communist States",2006,1363867,142069494,0.0096,1,0,2,5,1,3,2,1,3,3,1,1,4,1,2,3,"1999","1859",3,0,1,1,4,4,1,0,4,1,1956,92,-99,0,0,4,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"",0,"","0","","0",1,"Russian",4,"",0,"",0,-99,5,5,0,5
36505,"Tatars",365,"Russia","Post-communist States",2004,5453282,143507430,0.038,1,1,2,5,2,2,4,1,2,2,1,1,1,5,3,3,"1552","1552",3,1,0,0,0,0,0,2,2,1,1990,0.3197,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,1,0,0,0,0
36505,"Tatars",365,"Russia","Post-communist States",2005,5425472,142775578,0.038,1,1,2,5,2,2,4,1,2,2,1,1,1,5,3,3,"1552","1552",3,1,0,0,0,0,0,2,2,1,1990,0.3197,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,3,0,2,0,0
36505,"Tatars",365,"Russia","Post-communist States",2006,5398641,142069494,0.038,1,1,2,5,2,2,4,1,2,2,1,1,1,5,3,3,"1552","1552",3,1,0,0,0,0,0,2,2,1,1990,0.3197,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,1,0,4,2,0
36511,"Karachay",365,"Russia","Post-communist States",2004,186560,143507430,0.0013,1,0,2,5,1,3,2,1,3,3,0,0,1.6666666666666667,3,3,3,"1943","1828",3,0,0,0,0,0,1,0,3,1,1957,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,1,0,0,5
36511,"Karachay",365,"Russia","Post-communist States",2005,185608,142775578,0.0013,1,0,2,5,1,3,2,1,3,3,0,0,1.6666666666666667,3,3,3,"1943","1828",3,0,0,0,0,0,1,0,3,1,1957,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",-99,"Abazins",-99,"-99",0,"-99",0,-99,1,0,0,5
36511,"Karachay",365,"Russia","Post-communist States",2006,184690,142069494,0.0013,1,0,2,5,1,3,2,1,3,3,0,0,1.6666666666666667,3,3,3,"1943","1828",3,0,0,0,0,0,1,0,3,1,1957,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,2,0,0,5
36517,"Roma",365,"Russia","Post-communist States",2004,602731,143507430,0.0042,1,1,0,2,1,0,4,0,0,0,1,1,0,0,0,0,"-99","-99",0,0,0,1,4,4,0,0,1,0,-99,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Russians",3,"",0,"",0,0,0,4,0,0
36517,"Roma",365,"Russia","Post-communist States",2005,599657,142775578,0.0042,1,1,0,2,1,0,4,0,0,0,1,1,0,0,0,0,"-99","-99",0,0,0,1,4,4,0,0,1,0,-99,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Russians",5,"",0,"",0,0,0,4,0,0
36517,"Roma",365,"Russia","Post-communist States",2006,596692,142069494,0.0042,1,1,0,2,1,0,4,0,0,0,1,1,0,0,0,0,"-99","-99",0,0,0,1,4,4,0,0,1,0,-99,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Russians",5,"",0,"",0,0,0,4,0,0
36524,"Avars",365,"Russia","Post-communist States",2004,803642,143507430,0.0056,1,-99,2,5,1,3,2,1,3,3,3,1,1,5,3,3,"1803","1803",1,0,0,0,0,0,0,0,1,0,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,0,0
36524,"Avars",365,"Russia","Post-communist States",2005,799543,142775578,0.0056,1,-99,2,5,1,3,2,1,3,3,3,1,1,5,3,3,"1803","1803",1,0,0,1,0,0,0,0,1,0,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Chechens",1,"",0,"",0,3,0,5,0,4
36524,"Avars",365,"Russia","Post-communist States",2006,795589,142069494,0.0056,1,-99,2,5,1,3,2,1,3,3,3,1,1,5,3,3,"1803","1803",1,0,0,0,0,0,0,0,1,0,-99,-99,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,0,0,0
36528,"Ingush",365,"Russia","Post-communist States",2004,401821,143507430,0.0028,1,0,2,5,1,3,3,1,3,3,1,1,0.6,5,3,1,"1865","1865",3,0,0,1,4,2,2,0,3,1,1957,87,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Ossetian",4,"skinheads",-99,"",0,1,4,-99,1,5
36528,"Ingush",365,"Russia","Post-communist States",2005,399772,142775578,0.0028,1,0,2,5,1,3,3,1,3,3,1,1,0.6,5,3,1,"1865","1865",3,0,0,0,4,2,2,0,3,1,1957,87,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Ossetian",3,"",0,"",0,3,0,1,1,5
36528,"Ingush",365,"Russia","Post-communist States",2006,397795,142069494,0.0028,1,0,2,5,1,3,3,1,3,3,1,1,0.6,5,3,1,"1865","1865",3,0,0,0,4,2,2,0,3,1,1957,87,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,2,1,1,1,4
36531,"Lezgins",365,"Russia","Post-communist States",2004,401821,143507430,0.0028,1,1,2,5,1,3,2,1,2,2,2,1,0,5,1,0,"-99","1812",3,1,0,0,0,2,0,0,2,0,-99,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
36531,"Lezgins",365,"Russia","Post-communist States",2005,399772,142775578,0.0028,1,1,2,5,1,3,2,1,2,2,2,1,0,5,1,0,"-99","1812",3,1,0,0,0,2,0,0,2,0,-99,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
36531,"Lezgins",365,"Russia","Post-communist States",2006,397795,142069494,0.0028,1,1,2,5,1,3,2,1,2,2,2,1,0,5,1,0,"-99","1812",3,1,0,0,0,2,0,0,2,0,-99,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
36533,"Buryat",365,"Russia","Post-communist States",2004,444873,143507430,0.0031,1,1,2,8,2,3,3,0,0,0,1,3,0.6,5,3,1,"1666","",3,0,0,0,0,1,0,0,2,1,1923,83.5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,0,0,0
36533,"Buryat",365,"Russia","Post-communist States",2005,442604,142775578,0.0031,1,1,2,8,2,3,3,0,0,0,1,3,0.6,5,3,1,"1666","",3,0,0,0,0,1,0,0,2,1,1923,83.5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,1,0,0,0,0
36533,"Buryat",365,"Russia","Post-communist States",2006,440415,142069494,0.0031,1,1,2,8,2,3,3,0,0,0,1,3,0.6,5,3,1,"1666","",3,0,0,0,0,1,0,0,2,1,1923,83.5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,0,0,0
36534,"Kumyks",365,"Russia","Post-communist States",2004,416172,143507430,0.0029,1,0,2,5,1,3,4,0,0,0,0,0,1.2,5,3,4,"1867","1867",3,0,0,0,0,0,0,0,3,0,-99,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,-99,1,0,0,5
36534,"Kumyks",365,"Russia","Post-communist States",2005,414049,142775578,0.0029,1,0,2,5,1,3,4,0,0,0,0,0,1.2,5,3,4,"1867","1867",3,0,0,0,0,0,0,0,3,0,-99,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,1,-99,0,5
36534,"Kumyks",365,"Russia","Post-communist States",2006,412002,142069494,0.0029,1,0,2,5,1,3,4,0,0,0,0,0,1.2,5,3,4,"1867","1867",3,0,0,0,0,0,0,0,3,0,-99,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,"-99",-99,"-99","0","-99","0",-99,"-99",-99,"-99",0,"-99",0,0,1,0,0,5
36537,"Tuvinians",365,"Russia","Post-communist States",2004,243963,143507430,0.0017,1,0,2,8,2,3,2,1,3,3,0,0,2,3,3,4,"1944","1944",3,0,0,0,0,1,0,0,2,1,1944,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,0,0,0
36537,"Tuvinians",365,"Russia","Post-communist States",2005,242718,142775578,0.0017,1,0,2,8,2,3,2,1,3,3,0,0,2,3,3,4,"1944","1944",3,0,0,0,0,1,0,0,2,1,1944,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,0,0,0,0,0
36537,"Tuvinians",365,"Russia","Post-communist States",2006,241518,142069494,0.0017,1,0,2,8,2,3,2,1,3,3,0,0,2,3,3,4,"1944","1944",3,0,0,0,0,1,0,0,2,1,1944,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"-99",0,"-99",0,"-99",0,1,0,0,0,0
36538,"Yakut",365,"Russia","Post-communist States",2004,444873,143507430,0.0031,1,1,0,2,2,3,2,1,3,3,0,0,0.6,5,3,1,"1625","1625",3,0,0,0,0,2,0,0,2,1,1922,97.4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,0,0,0
36538,"Yakut",365,"Russia","Post-communist States",2005,442604,142775578,0.0031,1,1,0,2,2,3,2,1,3,3,0,0,0.6,5,3,1,"1625","1625",3,0,0,0,0,2,0,0,2,1,1922,97.4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,0,0
36538,"Yakut",365,"Russia","Post-communist States",2006,440415,142069494,0.0031,1,1,0,2,2,3,2,1,3,3,0,0,0.6,5,3,1,"1625","1625",3,0,0,0,0,2,0,0,2,1,1922,97.4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,0,0
36601,"Russians",366,"Estonia","Post-communist States",2004,1261186,4907337,0.257,2,0,1,2,0,1,5,1,1,1,2,3,2,1,1,2,"-99","1991",3,1,0,0,4,4,0,2,2,0,-99,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,0,0,0
36601,"Russians",366,"Estonia","Post-communist States",2005,1302877,5069562,0.257,2,0,1,2,0,1,5,1,1,1,2,3,2,1,1,2,"-99","1991",3,1,0,0,4,4,0,2,2,0,-99,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,0,0
36601,"Russians",366,"Estonia","Post-communist States",2006,1340083,5214330,0.257,2,0,1,2,0,1,5,1,1,1,2,3,2,1,1,2,"-99","1991",3,1,0,0,4,4,0,2,2,0,-99,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,1,0,0,0,0
36701,"Russians",367,"Latvia","Post-communist States",2004,682667,2306306,0.296,2,0,1,2,0,1,5,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,1,3,0,2,2,0,-99,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,4,0,0,3,0
36701,"Russians",367,"Latvia","Post-communist States",2005,677910,2290237,0.296,2,0,1,2,0,1,5,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,1,3,0,2,2,0,-99,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Latvians",1,"",0,"",0,3,0,0,3,0
36701,"Russians",367,"Latvia","Post-communist States",2006,673322,2274735,0.296,2,0,1,2,0,1,5,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,1,3,0,2,2,0,-99,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,3,0
36801,"Poles",368,"Lithuania","Post-communist States",2004,252553,3607899,0.07,1,0,0,1,0,3,3,0,0,0,1,3,0,1,1,0,"-99","1991",3,0,0,0,0,2,0,0,2,0,-99,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
36801,"Poles",368,"Lithuania","Post-communist States",2005,251763,3596617,0.07,1,0,0,1,0,3,3,0,0,0,1,3,0,1,1,0,"-99","1991",3,0,0,0,0,2,0,0,2,0,-99,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,0,0
36801,"Poles",368,"Lithuania","Post-communist States",2006,251013,3585906,0.07,1,0,0,1,0,3,3,0,0,0,1,3,0,1,1,0,"-99","1991",3,0,0,0,0,2,0,0,2,0,-99,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
36802,"Russians",368,"Lithuania","Post-communist States",2004,227298,3607899,0.063,2,0,1,2,0,1,5,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,0,0,0,0,2,0,-99,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
36802,"Russians",368,"Lithuania","Post-communist States",2005,226587,3596617,0.063,2,0,1,2,0,1,5,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,0,0,0,0,2,0,-99,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
36802,"Russians",368,"Lithuania","Post-communist States",2006,225912,3585906,0.063,2,0,1,2,0,1,5,0,0,0,1,3,2,1,1,2,"-99","1991",1,1,0,0,0,0,0,0,2,0,-99,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
36902,"Russians",369,"Ukraine","Post-communist States",2004,7095808,47305388,0.15,2,0,0,2,0,3,5,0,0,0,1,3,2,1,1,2,"-99","1991",0,1,1,0,0,0,0,2,2,0,-99,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",1,"Ukrainians",1,"-99",0,"-99",0,2,1,0,0,0
36902,"Russians",369,"Ukraine","Post-communist States",2005,7043913,46959420,0.15,2,0,0,2,0,3,5,0,0,0,1,3,2,1,1,2,"-99","1991",0,1,1,0,0,0,0,2,2,0,-99,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",1,"Ukrainians",1,"-99",0,"-99",0,0,0,0,0,0
36902,"Russians",369,"Ukraine","Post-communist States",2006,6993050,46620334,0.15,2,0,0,2,0,3,5,0,0,0,1,3,2,1,1,2,"-99","1991",0,1,1,0,0,0,0,2,2,0,-99,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",1,"Ukrainians",1,"-99",0,"-99",0,2,0,0,0,0
36904,"Crimean Tatars",369,"Ukraine","Post-communist States",2004,236527,47305388,0.005,1,0,2,5,1,3,2,0,0,0,1,1,1,5,3,3,"1783","1991",3,0,0,0,1,1,0,2,2,0,-99,0,1,0,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Crimean Russians",3,"",0,"",0,4,0,0,0,4
36904,"Crimean Tatars",369,"Ukraine","Post-communist States",2005,234797,46959420,0.005,1,0,2,5,1,3,2,0,0,0,1,1,1,5,3,3,"1783","1991",3,0,0,0,1,1,0,2,2,0,-99,0,1,0,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Crimean Russians",2,"",0,"",0,4,0,0,2,0
36904,"Crimean Tatars",369,"Ukraine","Post-communist States",2006,233102,46620334,0.005,1,0,2,5,1,3,2,0,0,0,1,1,1,5,3,3,"1783","1991",3,0,0,0,1,1,0,2,2,0,-99,0,1,0,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Crimean Russians",3,"",0,"",0,4,0,0,0,0
36905,"Crimean Russians",369,"Ukraine","Post-communist States",2004,1513772,47305388,0.032,2,0,0,2,0,3,4,1,3,3,2,3,2,1,1,2,"-99","1991",3,1,0,0,0,0,0,2,3,1,1998,100,0,0,0,4,0,2,0,0,0,0,-99,-99,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Tatars",3,"",0,"",0,3,0,0,0,0
36905,"Crimean Russians",369,"Ukraine","Post-communist States",2005,1502701,46959420,0.032,2,0,0,2,0,3,4,1,3,3,2,3,2,1,1,2,"-99","1991",3,1,0,0,0,0,0,2,3,1,1998,100,0,0,0,4,0,2,0,0,0,0,-99,-99,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Tatars",2,"",0,"",0,3,0,0,0,0
36905,"Crimean Russians",369,"Ukraine","Post-communist States",2006,1491851,46620334,0.032,2,0,0,2,0,3,4,1,3,3,2,3,2,1,1,2,"-99","1991",3,1,0,0,0,0,0,2,3,1,1998,100,0,0,0,4,0,2,0,0,0,0,-99,-99,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Tatars",3,"",0,"",0,3,0,0,0,0
37001,"Russians",370,"Belarus","Post-communist States",2004,1084155,9855951,0.11,2,0,0,2,0,1,4,0,0,0,1,3,0,1,1,0,"-99","1991",1,1,0,0,0,0,0,0,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Belarusians",1,"",0,"",0,0,0,0,0,0
37001,"Russians",370,"Belarus","Post-communist States",2005,1079004,9809130,0.11,2,0,0,2,0,1,4,0,0,0,1,3,0,1,1,0,"-99","1991",1,1,0,0,0,0,0,0,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
37001,"Russians",370,"Belarus","Post-communist States",2006,1074231,9765736,0.11,2,0,0,2,0,1,4,0,0,0,1,3,0,1,1,0,"-99","1991",1,1,0,0,0,0,0,0,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Belarusians",1,"",0,"",0,0,0,0,0,0
37002,"Poles",370,"Belarus","Post-communist States",2004,394238,9855951,0.04,2,0,1,1,0,2,1,1,2,2,3,3,0.6666666666666666,3,1,2,"1939","1991",0,0,0,0,4,3,1,2,2,0,-99,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,2,0
